key,type1,type2,attributes/2,attributes/3,attributes/4,attributes/5,attributes/6,attributes/7,attributes/8,attributes/9,attributes/10,attributes/11,attributes/12,attributes/13,attributes/14,attributes/15,attributes/16,attributes/17,attributes/18,attributes/19,attributes/20,attributes/21,attributes/22,attributes/23,attributes/label,attributes/size,attributes/color
401,"Centre d'Economie et d'Ethique pour l'Environnement et le Développement,",France,Universities and secondary schools,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Centre d'Economie et d'Ethique pour l'Environnement et le Développement,",4.2534146,#c02943
403,Centre for Agrarian History,Belgium,Research centers,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Centre for Agrarian History,4.2534146,#d99ea0
407,CANDLE,Armenia,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CANDLE,4.2534146,#d95b43
453,Citizens partecipation in science and technology,International,International,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Citizens partecipation in science and technology,4.2534146,#08486b
483,College of Europe,Belgium,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,College of Europe,4.2534146,#d99ea0
502,Center for Development of NGOs,Montenegro,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Center for Development of NGOs,4.2534146,#d9b59f
532,De Maakbare Mens,Belgium,NGO-CSO,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,De Maakbare Mens,4.2534146,#d99ea0
536,The Bulgarian Charity Forum,Bulgaria,NGO-CSO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Bulgarian Charity Forum,4.2534146,#aad7a7
584,Art Museum of Estonia,Estonia,Science centres and museums,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Art Museum of Estonia,4.2534146,#d0e4a2
617,Estonian Society for Young Nature Conservationists,Estonia,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Estonian Society for Young Nature Conservationists,4.2534146,#d0e4a2
625,EORTC,International,International,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EORTC,4.2534146,#08486b
626,EOS,Belgium,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EOS,4.2534146,#d99ea0
653,Estonian Arts and Crafts Teachers Society,Estonia,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Estonian Arts and Crafts Teachers Society,4.2534146,#d0e4a2
660,Euro Info Service,Hungary,Portal or other independent Websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Euro Info Service,4.2534146,#744557
680,Fédération des écomusées et des musées de société ,France,Network of organizations,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fédération des écomusées et des musées de société ,4.2534146,#c02943
681,Festival della scienza,Italy,Events/projects,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Festival della scienza,4.2534146,#cfe39e
699,Forum Internazionale Europeo di rocercvhe sull'immigrazione,Italy,Research centers,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Forum Internazionale Europeo di rocercvhe sull'immigrazione,4.2534146,#cfe39e
713,Fundamental Scientific Library ,Armenia,Research centers,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fundamental Scientific Library ,4.2534146,#d95b43
714,Centro Ciência Viva da Floresta,Portugal,Science centres and museums,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Centro Ciência Viva da Floresta,4.2534146,#3c8686
717,The Federation of the Scientific - Engineering Unions in Bulgaria /FNTS/,Bulgaria,NGO-CSO,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,The Federation of the Scientific - Engineering Unions in Bulgaria /FNTS/,4.2534146,#aad7a7
718,Independent Ecological Centre,Hungary,NGO-CSO,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Independent Ecological Centre,4.2534146,#744557
735,France Biotech,International,International,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,France Biotech,4.2534146,#08486b
750,Funding agency of the Academy od Science,Czech Republic,Policy makers and governmental organizations,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Funding agency of the Academy od Science,4.2534146,#79bd9b
795,Green report,Italy,Portal or other independent Websites,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Green report,4.2534146,#cfe39e
833,Institute of Marine Biology,Montenegro,Research centers,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Institute of Marine Biology,4.2534146,#d9b59f
837,IdeaPuzzle,Portugal,Companies,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,IdeaPuzzle,4.2534146,#3c8686
838,Institute for the Equality of Women and Men,Belgium,Policy makers and governmental organizations,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Institute for the Equality of Women and Men,4.2534146,#d99ea0
867,"Materials Design Division, Faculty of Materials Science and Engineering, Warsaw University of Technology ",Poland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Materials Design Division, Faculty of Materials Science and Engineering, Warsaw University of Technology ",4.2534146,#ecd078
868,Innovation contest,Estonia,Events/projects,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Innovation contest,4.2534146,#d0e4a2
896,IRC - Bulgaria ,Bulgaria,Network of organizations,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,IRC - Bulgaria ,4.2534146,#aad7a7
904,L’Institut des Sciences de la Communication du CNRS,France,Research centers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,L’Institut des Sciences de la Communication du CNRS,4.2534146,#c02943
979,Raadio Kuku,Estonia,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raadio Kuku,4.2534146,#d0e4a2
1008,Le Vaisseau - La science en s'amusant -67 Strasbourg ,France,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Le Vaisseau - La science en s'amusant -67 Strasbourg ,4.2534146,#c02943
1018,University of Bologna-Life learning centre,Italy,universities and secondary schools,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,University of Bologna-Life learning centre,4.2534146,#cfe39e
1023,Loodusesõber,Estonia,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Loodusesõber,4.2534146,#d0e4a2
1042,"Matenadaran, Institute-Museum of Ancient Manuscripts ",Armenia,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matenadaran, Institute-Museum of Ancient Manuscripts ",4.2534146,#d95b43
1063,Estonian Maritime Museum,Estonia,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Estonian Maritime Museum,4.2534146,#d0e4a2
1066,Republican Weather Bureau,Montenegro,Advisory bodies,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Republican Weather Bureau,4.2534146,#d9b59f
1084,Ministry of Energy,Armenia,Policy makers and governmental organizations,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ministry of Energy,4.2534146,#d95b43
1103,National Defence College,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,National Defence College,4.2534146,#b7e0d5
1118,Muséum d'histoire naturelle Lyon,France,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Muséum d'histoire naturelle Lyon,4.2534146,#c02943
1130,Muséum d’histoire naturelle Esprit Requien Avignon,France,Science centres and museums,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Muséum d’histoire naturelle Esprit Requien Avignon,4.2534146,#c02943
1138,Genoa Province -Muvita Science Centre,Italy,subnational and local actors,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Genoa Province -Muvita Science Centre,4.2534146,#cfe39e
1144,Natinal Center for Information and Documentation,Bulgaria,Policy makers and governmental organizations,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Natinal Center for Information and Documentation,4.2534146,#aad7a7
1145,Naissaare Naturepark,Estonia,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Naissaare Naturepark,4.2534146,#d0e4a2
1176,National Digital Data Archive,Hungary,Companies,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,National Digital Data Archive,4.2534146,#744557
1206,Noyan Tapan,Armenia,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Noyan Tapan,4.2534146,#d95b43
1225,National Association for Consumer Protection in Hu.,Hungary,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,National Association for Consumer Protection in Hu.,4.2534146,#744557
1264,Progress and Business Foundation,Poland,NGO-CSO,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,Progress and Business Foundation,4.2534146,#ecd078
1267,Faculty of education Brno,Czech Republic,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Faculty of education Brno,4.2534146,#79bd9b
1274,Institute for Philosophical Research,Hungary,Research centers,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Institute for Philosophical Research,4.2534146,#744557
1280,Picardie CSTI,France,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Picardie CSTI,4.2534146,#c02943
1289,Estonian Seminatural Community Conservation Association,Estonia,NGO-CSO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Estonian Seminatural Community Conservation Association,4.2534146,#d0e4a2
1309,Pôle universitaire européen de Montpellier et du Languedoc-Roussillon,France,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Pôle universitaire européen de Montpellier et du Languedoc-Roussillon,4.2534146,#c02943
1311,Institute of Polymers - BAS,Bulgaria,Research centers,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Institute of Polymers - BAS,4.2534146,#aad7a7
1404,Université d'Evry,France,Universities and secondary schools,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Université d'Evry,4.2534146,#c02943
1431,Sea Fisheries Institute in Gdynia,Poland,Research centers,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sea Fisheries Institute in Gdynia,4.2534146,#ecd078
1486,Saaremaa Gymnasium,Estonia,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Saaremaa Gymnasium,4.2534146,#d0e4a2
1487,Symbioses,Belgium,Media,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Symbioses,4.2534146,#d99ea0
1528,Health Museum,Estonia,Science centres and museums,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Health Museum,4.2534146,#d0e4a2
1531,"THE – Scientific, useful, human",Hungary,Portal or other independent Websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"THE – Scientific, useful, human",4.2534146,#744557
1538,"Site de Tourisme Industriel, scientifique et Technique de la Région Rhone Alpes",France,Network of organizations,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Site de Tourisme Industriel, scientifique et Technique de la Région Rhone Alpes",4.2534146,#c02943
1586,Universidade de Évora,Portugal,Universities and secondary schools,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Universidade de Évora,4.2534146,#3c8686
1624,Mediteran University,Montenegro,Universities and secondary schools,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Mediteran University,4.2534146,#d9b59f
1657,Business ethics,Hungary,Portal or other independent Websites,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Business ethics,4.2534146,#744557
1666,Verde Nero,Italy,Portal or other independent Websites,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verde Nero,4.2534146,#cfe39e
1676,Vijesti,Montenegro,Media,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vijesti,4.2534146,#d9b59f
1705,Research Institute of Pedagogy,Czech Republic,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Research Institute of Pedagogy,4.2534146,#79bd9b
1728,Yerevan State Medical M.Heratsi University,Armenia,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Yerevan State Medical M.Heratsi University,4.2534146,#d95b43
1734,Bureau for Educational Services,Montenegro,advisory bodies,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bureau for Educational Services,4.2534146,#d9b59f
1752,Youth Academy,Armenia,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Youth Academy,4.2534146,#d95b43
5,Institute of Archaeology and Museum at the Bulgarian Academy of Sciences ,Bulgaria,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Institute of Archaeology and Museum at the Bulgarian Academy of Sciences ,4.1380186,#aad7a7
12,Belgian woman in science,Belgium,NGO-CSO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Belgian woman in science,4.1380186,#d99ea0
18,BioinfoBank Institute,Poland,NGO-CSO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,BioinfoBank Institute,4.1380186,#ecd078
19,University of Agriculture in Szczecin,Poland,Universities and secondary schools,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,University of Agriculture in Szczecin,4.1380186,#ecd078
27,Centrum voor Duurzame Ontwikkeling,Belgium,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centrum voor Duurzame Ontwikkeling,4.1380186,#d99ea0
54,Earth observation for everyone,Belgium,Events/projects,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Earth observation for everyone,4.1380186,#d99ea0
59,Centro de Ciência Viva de Estremoz,Portugal,Science centres and museums,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Centro de Ciência Viva de Estremoz,4.1380186,#3c8686
75,Physics portal,Estonia,Portal or other independent Websites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Physics portal,4.1380186,#d0e4a2
87,Institute of Genetics - BAS,Bulgaria,Research centers,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Institute of Genetics - BAS,4.1380186,#aad7a7
91,Institute for Informatics and Automation Problems,Armenia,Research centers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Institute for Informatics and Automation Problems,4.1380186,#d95b43
118,Warsaw University of Life Sciences,Poland,Universities and secondary schools,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Warsaw University of Life Sciences,4.1380186,#ecd078
128,Office pour les insectes et leur environnement,France,NGO-CSO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Office pour les insectes et leur environnement,4.1380186,#c02943
157,Rigas Arvanitis -Ouvaton,France,Personal websites,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Rigas Arvanitis -Ouvaton,4.1380186,#c02943
204,Agricultural Biotechnology Center,Hungary,Advisory bodies,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agricultural Biotechnology Center,4.1380186,#744557
223,Armenian Engeneers and Scientist of America,Armenia,NGO-CSO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Armenian Engeneers and Scientist of America,4.1380186,#d95b43
231,Agoravox,France,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agoravox,4.1380186,#c02943
244,Students science journal Akadeemiake,Estonia,Media,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Students science journal Akadeemiake,4.1380186,#d0e4a2
247,Alam-Pedja Nature Reserve,Estonia,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alam-Pedja Nature Reserve,4.1380186,#d0e4a2
276,Aravot Oratert,Armenia,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aravot Oratert,4.1380186,#d95b43
280,L'Arche des métiers (LE Cheylard – 07),France,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L'Arche des métiers (LE Cheylard – 07),4.1380186,#c02943
292,Armenian High Technology Council of America,Armenia,Advisory bodies,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Armenian High Technology Council of America,4.1380186,#d95b43
299,Agency for Sustainable Development and Eurointegration – ECOREGIONS (ASDE),Bulgaria,NGO-CSO,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Agency for Sustainable Development and Eurointegration – ECOREGIONS (ASDE),4.1380186,#aad7a7
307,Association scientifique et technique pour l'eau et l'environnement,France,Advisory bodies,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Association scientifique et technique pour l'eau et l'environnement,4.1380186,#c02943
332,EBRD Business Advisory Services Programme in Armenia,International,International,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,EBRD Business Advisory Services Programme in Armenia,4.1380186,#08486b
350,Bureau de Normalisation,Belgium,Policy makers and governmental organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bureau de Normalisation,4.1380186,#d99ea0
351,Conseil consultatif de Biosécurité,Belgium,Advisory bodies,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Conseil consultatif de Biosécurité,4.1380186,#d99ea0
352,BioBiznes.pl,Poland,Portal or other independent Websites,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BioBiznes.pl,4.1380186,#ecd078
360,"Biomedical Engineering Laboratory, Faculty of Chemical and Process Engineering - Warsaw University of Technology",Poland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Biomedical Engineering Laboratory, Faculty of Chemical and Process Engineering - Warsaw University of Technology",4.1380186,#ecd078
369,BIOTECanada,International,International,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,BIOTECanada,4.1380186,#08486b
376,Norwegian Bioindustry Association,International,International,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Norwegian Bioindustry Association,4.1380186,#08486b
389,British Council Armenia,International,International,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,British Council Armenia,4.1380186,#08486b
411,Center for Agribusiness and Rural Development,Armenia,Research centers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Center for Agribusiness and Rural Development,4.1380186,#d95b43
417,Maison de la mer - CCSTI de Lorient,France,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Maison de la mer - CCSTI de Lorient,4.1380186,#c02943
418,Centro de Ciência Viva do Algarve,Portugal,Science centres and museums,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Centro de Ciência Viva do Algarve,4.1380186,#3c8686
419,Centro de Ciência Viva de Porto Moniz,Portugal,Science centres and museums,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Centro de Ciência Viva de Porto Moniz,4.1380186,#3c8686
422,Centro de Estudos Geográficos Universidade de Lisboa,Portugal,Universities and secondary schools,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Centro de Estudos Geográficos Universidade de Lisboa,4.1380186,#3c8686
440,Conseil des femmes francophones de Belgique,Belgium,NGO-CSO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Conseil des femmes francophones de Belgique,4.1380186,#d99ea0
476,C'Nano Rhône-Alpes,France,Subnational and local actors,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,C'Nano Rhône-Alpes,4.1380186,#c02943
498,CRID- Centre de recherche international pour le développement,France,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,CRID- Centre de recherche international pour le développement,4.1380186,#c02943
521,RE*CAME Project,Bulgaria,Events/projects,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,RE*CAME Project,4.1380186,#aad7a7
524,Dan ,Montenegro,Media,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Dan ,4.1380186,#d9b59f
526,Dariwin web.it,Italy,Media,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Dariwin web.it,4.1380186,#cfe39e
550,Estonian History Teachers Society,Estonia,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Estonian History Teachers Society,4.1380186,#d0e4a2
566,Educagri,France,Policy makers and governmental organizations,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Educagri,4.1380186,#c02943
576,Direction de l’Égalité des Chances,Belgium,Subnational and local actors,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Direction de l’Égalité des Chances,4.1380186,#d99ea0
590,Musée EDF/Electropolis Mulhouse,France,Science centres and museums,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Musée EDF/Electropolis Mulhouse,4.1380186,#c02943
594, ELSA Montenegro,Montenegro,NGO-CSO,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ELSA Montenegro,4.1380186,#d9b59f
642,Espace Ethique APHP,France,advisory bodies,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Espace Ethique APHP,4.1380186,#c02943
644,Estonian Society of Human Genetics,Estonia,NGO-CSO,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Estonian Society of Human Genetics,4.1380186,#d0e4a2
655,Institute for Political Sciences,Hungary,Events/projects,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Institute for Political Sciences,4.1380186,#744557
674,Fábrica de Ciência Viva,Portugal,Science centres and museums,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Fábrica de Ciência Viva,4.1380186,#3c8686
675,Fair Trading World Association,Hungary,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fair Trading World Association,4.1380186,#744557
695,Fédération des Maisons des Jeunes et de la Culture,France,NGO-CSO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Fédération des Maisons des Jeunes et de la Culture,4.1380186,#c02943
764,Geophysical Institute - BAS,Bulgaria,Research centers,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Geophysical Institute - BAS,4.1380186,#aad7a7
772,GIS-Transfer Center Foundation,Bulgaria,NGO-CSO,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,GIS-Transfer Center Foundation,4.1380186,#aad7a7
774,"Globo, Divulgazione Scintifica",Italy,NGO-CSO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Globo, Divulgazione Scintifica",4.1380186,#cfe39e
782,"Ministry of Culture, Sports and Media",Montenegro,Policy makers and Governmental organizations,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Ministry of Culture, Sports and Media",4.1380186,#d9b59f
793,Hu. Greenpeace,Hungary,NGO-CSO,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hu. Greenpeace,4.1380186,#744557
814,National Museum of History in Sofia,Bulgaria,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,National Museum of History in Sofia,4.1380186,#aad7a7
815,Museum for Security History,Hungary,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Museum for Security History,4.1380186,#744557
843,IHEST,France,Advisory bodies,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,IHEST,4.1380186,#c02943
876,Istituto Nazionale di Ricerca per alimenti e nutrizione,Italy,Policy makers and governmental organizations,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Istituto Nazionale di Ricerca per alimenti e nutrizione,4.1380186,#cfe39e
895,Institute of Psychology - BAS,Bulgaria,Research centers,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Institute of Psychology - BAS,4.1380186,#aad7a7
908,Isotopolis,Belgium,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Isotopolis,4.1380186,#d99ea0
934,Solecki Park Jurajski,Poland,Science centres and museums,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Solecki Park Jurajski,4.1380186,#ecd078
957,Environmental Portal Alkranel,Estonia,Portal or other independent Websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Environmental Portal Alkranel,4.1380186,#d0e4a2
1019,Ligue for Human Rights,Czech Republic,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ligue for Human Rights,4.1380186,#79bd9b
1031,European mink Conservation News Blog,Estonia,Portal or other independent Websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,European mink Conservation News Blog,4.1380186,#d0e4a2
1033,Estonian Mining Society,Estonia,NGO-CSO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Estonian Mining Society,4.1380186,#d0e4a2
1036,Hungarian Pedagogy,Hungary,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Hungarian Pedagogy,4.1380186,#744557
1059,Media Club,Montenegro,Media,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Media Club,4.1380186,#d9b59f
